"","Ref","df=1","df=2","df=3","df=4","df=5","df=6","df=7","df=8","df=9","df=10","df=20","df=50","df=100"
"235",0,-0.71414664465151,1.01516816427525,-2.34904426536354,-1.8108070501462,-3.66100608828065,-3.34167528749632,-1.82446814045519,-1.72173309721131,-1.82372877884167,-2.36554397014864,-0.664258312835539,-0.594862159321142,-2.83910355756227
"236",0,30.1140748426954,-0.899482431667064,-0.14948785463518,-3.17523312272906,-1.20360439161194,-1.31979081014477,-1.84503063693698,-2.07579650031583,-3.00844148936667,-2.13070119757234,-1.12440278091983,-1.91778497317069,-0.707819632096518
"237",0,-12.9521674109985,-5.46891032794408,-4.1087889996016,-3.01569237035828,-1.12244238316598,1.75351617920424,-1.65523322223742,-0.991693498691722,0.0609406760376676,-1.7814952856752,-2.25867034940649,-3.88499735469308,-2.89163597277471
"238",0,-5.7547099140253,-2.55611100791454,-1.25036117597536,-3.66492201285447,-3.44732969868519,-2.26604772459281,-1.90877034158556,-2.80008062135975,-1.37308545566516,-1.16089473783011,-0.57211870165059,0.378226453673156,-3.12158857729083
"239",0,33.1866901799409,-1.32585043437009,-1.45960956982765,-2.88106989727314,-0.409208576322363,-1.91953965918835,-3.1987123913264,-1.17877713011362,-2.26962365104521,-3.11999449148007,-2.14341592682868,-1.25893359839375,-1.36346435605866
"240",0,-7.37927027248915,0.79053530462767,-1.76498366776609,-2.18231309886793,-3.96680078301819,-2.14391546912844,-1.23188683135697,-3.10733057264242,-0.797724798221497,-0.495645739263208,-1.11115701098971,-2.04847475342154,-2.04283365296802
"241",0,-2.06471549650125,-2.67751793771514,-1.9431515462194,-2.09618848579728,-2.18793557593557,-2.50058386930982,-3.09834275503933,-2.53038431316777,-1.56846262561302,-2.30117661452472,-1.49885736190089,-1.01848816589861,-1.52874800384849
"242",0,-5.15682325017828,-0.430591369713827,-1.76734819616204,-0.904929786339058,-1.72328667670263,-2.50669273916458,-2.81288699128023,-4.25593300740787,-2.5032065649623,-2.05452012231598,-3.24076404754895,-3.25862776975392,-2.29994017482217
"243",0,-2.03393155938628,-2.0557982766061,-2.23727833664308,-0.968837278377825,-1.5674270993616,-1.97553376711694,-0.190188702542383,-0.488943470066592,-3.82904189559311,-0.379039460893268,-2.13509386307341,-1.917389824078,-0.809524456797735
"244",0,-0.311810226897069,-5.66535910630488,-1.78955363272754,-1.20957565598725,-1.0425065978955,-1.31430620985651,-1.03293700736579,-2.30341396741242,-2.55681650379151,-0.813004494940191,-1.17444374064986,-2.84557161773268,-2.04193315896113
"245",0,-1.49878398681495,-4.50653618343058,-2.96312501288521,-1.43834978565295,-2.36050542707331,0.0249482740264728,-1.81728506701378,-2.28552353188229,-1.31271599525524,-0.497941135801686,-1.23256008193455,-0.545592006256902,-3.04122424195999
"246",0,4.98285982008682,-2.75004915234646,-1.49525519269409,-0.185195872957109,-1.50463068773862,-2.20561135748459,-2.1043893852257,-2.46170105658465,-1.72763233721913,-2.45249146958978,-2.76753558660438,-0.944789392816118,-2.60894679974897
"247",0,-1.7588375896552,-3.17024145432253,-1.63012298016438,-2.33431546428162,-0.842616012149588,-0.932929877350456,-0.175126089151613,-2.4914201145082,-4.07919350212653,-2.0964422613907,-2.32222181508495,-1.44242192597708,-2.80556194362647
"248",0,-2.8677541362698,-0.377065052966915,-2.82262209161312,-3.53926032150842,-1.42289800246814,-1.29391835854794,1.28141387422779,-1.04927044133661,-2.28348931056522,-2.81090665077015,-3.67667447604043,-0.225193487556874,-2.78336088173037
"249",0,-3.66494464143632,-2.01972202326151,-1.9507515467155,-1.9152103762001,-2.47461722956645,-0.879210964126869,-2.23757168446822,-3.57789481676098,-2.51626163831499,-2.80299952386922,-3.48407584480018,-1.04512604393501,-1.93625495861795
"250",0,-2.15125104250453,-0.648889160209428,-3.86335657559138,-1.3714338211038,-1.90100524947564,-2.41462301229464,-1.94064672126041,-3.66797274184597,-0.624615055508162,-2.83036369978885,-1.91895778964474,-3.90867622678195,-3.72141808619696
"251",0,-0.748616250285832,-3.21912970156819,-1.09224054102395,-0.0498558512951439,-1.37456367513473,-1.91006146626968,-1.56170021810205,-1.51397814623098,-1.76767025727942,-3.12690907257938,-1.26083817598161,-2.76904184894434,-1.3980460820207
"252",0,0.558245170603964,0.564550985008784,-3.65991202686842,-1.40240673256953,-0.494636076185715,-1.86108148184768,-1.79362373828731,-1.06258779282777,-0.24475113885439,0.29068989678464,-0.166058499939131,-2.6761471542326,-1.00830186719016
"253",0,-2.21032447534909,-1.71202971392815,-2.00522574109949,-1.17204519647358,-1.11362125064496,-0.008130963085065,-2.28418327616243,-3.5044987724959,1.45587159950222,-0.780803776861372,-2.70507801188535,-2.37662982987368,-1.78114030728168
"254",0,1.23380238690559,-2.74988702133717,-2.18582805416035,-1.45695461807464,-2.09036542810209,-0.765244880172713,-1.747270349774,-1.89988149329345,-1.57110657244403,-2.14862194702879,-2.67421459201174,-1.78021121104186,-2.79591818332145
"255",0,0.985288955121427,-2.06654214095533,-2.01077568265302,-1.74942898331912,-1.30289541663365,-2.43544369886567,-2.05806228422155,-2.25944517536454,-1.16743224490747,-2.5232368911354,-2.51700435619975,-2.01916508721286,-3.74230119878543
"256",0,-1.97891552974361,-4.54333292822176,-2.03518704349394,-1.75024827934071,-1.84037743059025,-0.824173607917732,-2.15554042772555,-0.369851231785782,-2.87093854214838,-2.55380759903637,1.1930906423635,-2.32230542025569,-0.706540061281839
"257",0,5.01719047277702,-1.60272113942027,-2.84608104266219,-0.23214482738018,-1.41263260441356,-2.31809283535323,-1.75736126426987,-2.00526899187228,-3.23650655341725,-1.0637757207277,-0.5911208133447,-2.21865072694615,-2.10243040927007
"258",0,-3.09304253279288,-0.651985829323373,-1.77720669765272,-0.0196823942409876,-2.94076054629663,-1.91298127377053,-1.74824073516243,-1.13601713679261,-2.26229641507327,-2.49419430921097,-2.39853952201051,-3.73696658338798,-0.868618148780104
"259",0,-0.419316094581803,-1.74201654742582,-1.19642941809258,-1.40993949160653,-0.952842719553767,-0.298121696647813,-3.75808632267048,0.630235437477286,0.826399805444794,1.07339477697203,-3.29735160557672,-1.88803149792451,-2.05677397428302
"260",0,1.40780320853924,-1.47556915093154,-1.53722240626485,-2.47478706150548,-0.875216000285786,-1.33331240311349,-1.61240790433474,-2.60066154363644,-4.02207687167212,-3.31010108793937,-1.45991710316793,-1.62998360508066,-2.20730321832339
"261",0,-0.33398365103519,-2.0032920883957,-5.1766021724426,-3.20020636939643,-1.6589050472926,-2.27938286328158,-2.27157123824702,-0.00318355186558272,-2.31648588248309,-2.5400568028077,-2.17812503147751,-1.64421272847713,-2.31062889492718
"262",0,-2.1496609785739,-0.475027586506725,-1.83773331605772,-2.14532980141168,-0.588524495485703,-1.05688382600901,-2.29134394811991,-1.65895445761183,-0.865949733055884,-1.87627138512999,-1.72601664321377,-2.83463904674131,-1.73643628884545
"263",0,12.002952263609,-1.71122113118091,-1.72568752620605,-3.42067522639814,-0.692579044056355,-1.56639367551232,-1.01972491258776,-0.774958296026501,-2.34546929286824,-2.36914222947356,-1.73667399480581,-1.87209722977497,-3.49594751065108
"264",0,16.1330870803933,-0.655213620768002,-3.53785134944743,-3.39168969643616,-2.93205688014214,-0.311104800393112,-2.48745538324142,-1.83721226466725,-1.59100987594596,-4.86516982648215,-2.42889281582136,-2.34808632998424,-2.85916247638192
"265",0,0.0292630321449319,-4.03159054080862,-0.443626165902342,-2.42530031981758,-2.00441741723482,-1.1670459844007,-4.53367934748258,-1.8217552506242,-2.63164851635815,-0.539302588421505,-2.42263796594227,-1.18866267605628,-1.41956215426859
"266",0,-1.6854199283259,-3.22261931409961,-6.66653735356453,0.00206906637671311,-1.62896102755018,-1.74556948775619,-2.71782032262662,-3.37076769510334,-3.33274627450888,-1.80125853737713,-3.79255352154333,-1.63575695104982,-2.19205799622258
"267",0,-2.40252372435444,-0.0414271402179944,-2.7386674939106,-1.7357990900985,-2.02468192136458,0.0120698232796337,-1.82176069147301,-3.08302762052266,-3.53368100239631,-2.09308195655144,-1.64615222066436,-1.13168504303946,-2.73810834419112
"268",0,-1.70830378794922,-0.763465826102055,-0.0353331839546789,0.207410459961619,-2.57489490051186,-1.19093458406608,-2.0772443943325,-0.175626263076643,-1.20626250917666,-2.23534416748122,-1.43012802812492,-3.02150209652421,-1.8377316830801
"269",0,-1.73273425027136,-2.70671862421914,-2.69026547295076,-2.72150790643387,-3.71349581510113,-1.86778304986436,-0.631447122427379,-1.18391688335081,-0.482295338075358,-1.85611507266354,-2.29461411080696,-3.0587190663027,-3.6917531990091
"270",0,38.5301328436214,-1.86470106506567,-1.54809884632567,-1.38325072799,-0.383213000834459,-2.30147413136029,-2.62947935094144,-2.05108569098858,-2.53150828727507,-1.68474340370724,-1.71952670647867,-1.39041473759556,-3.87673047713229
"271",0,-0.339981717391955,-2.54545630889383,-2.3782506407734,-0.0623625373999899,-2.07252058712673,-2.15875186342925,-0.645865073530936,-2.18345901490745,-0.605703156972496,-1.92370915688769,-4.15351512090541,-2.50488784663822,-1.16498663956591
"272",0,-2.43697638650188,-0.615907963862927,-3.07490174471508,-0.845724241166006,-3.19403432459066,-3.56407192662701,-1.4976236375892,-2.50422427864518,-4.56259861082589,-2.04520483405961,-3.31376565682544,-1.38905682366094,-3.01027122966977
"273",0,-9.04307283251779,-0.417427093431133,-2.14401881131186,-1.61855061267886,-1.29698662461896,-1.49935343812139,-1.6434388587084,-3.23292759449475,-2.23661814441648,-3.29579240349963,-1.77074696720395,-2.36405971222476,-2.84283807483836
"274",0,-4.288467908869,-3.01194742385125,-0.171714087120637,-1.26661649197075,-3.30590803411613,-4.37294777350197,-0.93394163238457,-1.99862644334203,-0.990372087392592,-1.48937958982937,-2.34297639975294,-2.26590217663094,-2.3420131686786
"275",0,-1.9572543001483,-1.28838006782447,-0.317744456826353,-0.294712266505247,-2.6675125127041,-2.81274738934913,-2.24788943065095,-1.66026971602346,-2.59499135718214,-2.48838041813468,-2.95140029904375,-0.108462022975535,-1.3698873946371
"276",0,-2.37210346695269,-2.05185712427722,-2.02539831978681,-1.12208351027002,-2.12035067973153,-2.74168053355138,-1.9105666643292,-0.722127016765383,-1.8858237239511,-2.13056593375751,0.328566215381317,-2.12149464783126,-3.40592467483339
"277",0,-0.647590373920926,-1.60030976262517,-1.5127834465168,-1.68498991619217,-0.905467133690226,0.111648472016554,-3.47738335485023,-2.25141603532862,-0.497979088883312,-0.0454973116660282,-3.81563662014484,-1.9209111078197,-2.16210949759161
"278",0,-1.36081313180653,-2.29122668544813,-1.7080467354277,-3.3071800049267,-1.00206076806974,-0.948189079079158,-1.67991698575353,-1.73603068014098,-1.43813168784444,-3.74815529871301,-1.80047361661644,-2.75024966914998,-3.68479799756978
"279",0,-2.17301802921233,-1.7623291299899,0.325616566945059,-1.97621224652964,-2.7882882513544,-1.52372109349501,0.0588551187557762,-0.506404285785458,-0.0723593544269092,-0.748935153277601,-1.01978583627207,-1.59313773013009,-2.48374296206001
"280",0,-4.07339178630762,-1.13285952442551,-1.46119270528136,-2.91045370271128,-2.31049300522244,-1.4635503529069,-2.59528719444318,-4.21378452275674,-2.76090935898698,-2.96430033047584,-1.40686322001006,-2.93825842541296,-1.97139914713968
"281",0,-0.775338131744514,-3.36710987740386,-1.70184090223179,-0.821328692891566,-0.953574558204408,-2.40894569278202,-3.1793206660429,-1.54942989576607,-1.99943638006827,-1.15987597423672,-1.26144188753367,-3.06457806948109,-1.58302673862603
"282",0,-3.59667279882575,-1.70435050698641,-1.74257755968365,-2.70865133388919,-2.4108297065689,-1.130929320438,-1.16782845120284,-0.812279752363602,-0.899059833889961,-1.87303430924058,-2.50387882295725,-4.24605979370447,-3.54859339396654
"283",0,-1.37677874775315,-2.59446233952987,-2.35014034284235,-1.9129667474809,-2.8136964098118,-1.80000194839688,-1.10250387704102,-1.14535623642181,-0.988580489492339,-1.51740470209166,-0.887843632426175,-3.14699792788184,-2.36960922875413
"284",0,-0.515988918529392,-0.96351586399821,-2.63236821508484,-1.84031214168456,-3.70837425570376,-2.67623588386791,-3.20252722733171,-2.17725245466567,-1.76178477202393,-2.69751425327014,-2.74360157209585,0.558008263463208,-0.831455169099454
"285",0,-1.72852074658116,3.38021821653424,-2.68335698609962,0.00402072154374933,-1.03385045507902,-3.39965404302333,-1.52000975522728,-0.940911336338844,-3.92168746060665,-2.12638808241054,-1.10620883567214,-3.13671423833454,-3.00029451106798
"286",0,-1.99661295490829,-2.76662647442132,-1.20318968052274,-1.30358607619782,-1.46245999707841,-3.62636144824993,-0.553230210574623,-0.493049414493341,-2.31740574408486,-1.53882174888696,-2.05018802233127,-4.38172341741265,-0.213551922678775
"287",0,-0.188534754499232,-1.88200269734639,-5.99935257461749,-2.41963199320992,-0.373957939585576,-3.75656612270716,-0.532389599226582,-1.4178772865211,-3.01971823005277,-0.353437950288567,-1.10499886831156,-1.15335432040937,-2.24423720200028
"288",0,-2.00061089606309,-1.09350024791049,-2.4171603267422,-0.475637195385975,-2.75781835749543,-2.68771805765968,-3.20616117825788,-2.18076025593424,-1.2611888605864,-3.44921478917089,-0.513783373916525,-2.13065330092278,-1.99020978881253
"289",0,-1.71021202212241,4.7513467165816,-2.23158695506352,-2.315867218579,-1.22014989031655,-3.48815388626549,-2.57301768027932,-3.38855808079704,-3.13191818285057,-2.96766441592373,-3.43895584831294,-0.681272084511868,-1.87799582428612
"290",0,-3.07212987683838,-0.954053659252313,-2.37633275894041,-0.104249074371777,-1.84673758878044,-3.29242063549788,-1.73923908123658,-1.30376068377019,-1.11644858372028,0.884232109021219,-0.950922135532096,-2.58467843459299,-0.564726564708995
"291",0,-2.23894344181349,-2.28841507317244,-0.355778469409412,-1.14137798386896,-3.31085562914786,-1.51071269248226,-1.36405025968068,-1.95830715416835,-2.38750345612118,-1.44477823399036,-3.12126097791647,-1.21226723147359,-4.13239756315347
"292",0,-1.86122675488034,-2.33729354456898,-3.4238295039114,2.02234269066775,-3.56469619560998,-1.7714453961799,-2.04954465636241,-1.49082693643975,-3.93652806365872,-0.710952487527403,-2.79087761990538,-1.33805389101262,-2.72724028641254
"293",0,-1.79233090025244,-1.57058547778802,-2.14792064123483,-1.72194755741672,-1.08345420516231,-0.518455807978662,-2.65921383481753,-0.89986193884225,-1.8025866869938,-0.344227220928936,-2.50537686526655,-0.92890260835659,-1.41222246369129
"294",0,-1.92275551054103,-0.65263166808949,-4.96541417872901,-3.39203382221565,-2.34106431128548,-4.50559802141989,-1.52632487426153,-2.68242738850377,-3.165166629252,-2.10049908135598,-1.51296515589467,-2.08689647322187,-2.56003193971404
"295",0,-3.12357091044896,-5.07274568384265,-2.1829923672439,-1.087885309446,-4.35923708526763,-1.27174200979579,-2.1480069847614,-1.84989393238787,-2.95968671091619,-0.592256070418068,-4.66496300595504,-1.96497115784417,-0.999829880312483
"296",0,33.9973920669267,-2.60613569608564,-1.39574055168711,-2.01516973467474,1.71965485556823,-1.25955557077974,-2.39166112711011,-1.69676134413013,-3.22805721774808,-1.5629467384739,-2.28411018697262,-3.29611156547694,-2.2433160900484
"297",0,-1.09776273585595,-0.536005530928123,-14.1342869257771,-3.23009098762317,-0.810123132649135,-1.52446611414824,-1.00662536727521,-1.30406544828411,-2.89350677193034,-5.27093704183534,-2.63721404017134,-4.14172850676647,-0.973732407380738
"298",0,-1.15778398898917,-1.32985805021737,-2.3315674909869,-2.97984770948674,-1.58096027137364,-0.951603407126483,-0.674128146491383,-1.61431906215576,-0.344168301376765,0.262894245465547,-1.34076184585907,-1.77671517196596,-1.77689289872218
"299",0,-1.73521817428142,-2.55980749847047,-3.15542191790333,-0.662291367738868,-3.05663802924675,-1.25091180279027,-3.46299825994018,-1.46917945573904,-1.32824178341761,-2.65785963504923,-2.3508026810118,-3.24069787671986,-1.49532596483278
"300",0,1.23011239032168,-1.42777501843238,-2.75140379155775,-2.32303453754187,-1.48235312880646,-1.92386655621864,-2.71466493923202,-1.52378265150537,-0.875612258822929,-4.43308180563575,-1.22224591958217,-3.22018147306278,-2.21218908671926
"301",0,-3.54488426551877,-2.64478758651101,-2.74289890187518,3.16891809725761,-1.39216582380568,-0.10569924652063,-2.15338397361283,-2.44086517546087,-2.39861953106495,-1.33195111097043,-1.7207513852323,-2.59083851425966,-2.35674021482556
"302",0,-1.1959005820516,-0.738395030361789,-2.78509392414752,-2.40336151586632,-1.22487811379756,-2.01007048196434,-2.12857485226332,-1.45184389779698,-0.658728350435902,-2.57551134651912,-2.76636474227357,-1.42515638870715,-3.02982797697627
"303",0,-1.38012250218816,-4.36974893097216,-3.28872340564816,-2.61423530849459,-1.84973352370917,-1.79370041167652,-3.17566934599607,-1.48704866994895,-3.35538958427612,-1.6827958585092,-2.22765718966865,-2.37714258106699,-2.85369051267517
"304",0,0.563670059894563,-1.43993246346194,-1.89483744921371,-2.15964349278478,-0.578852150009934,-2.72994705447371,-0.656172841280271,-2.07420250734449,-2.61750796438182,-0.296042579809183,-0.477347707168337,-2.34292907358439,-2.27938024541424
"305",0,-0.662097773331927,-1.80262593495462,-2.15148067646582,-6.2703950670383,0.821970367331583,-3.62743872034397,-0.870171103582542,-3.45175614068694,-1.09244518663182,-3.06066922143206,-0.366734339151283,-0.929217090201804,-2.78030110632531
"306",0,-1.07038599422134,-3.40190883445012,-3.86950920666067,-2.06323999061412,-4.19875159459142,-0.923174410034477,-3.36631394704956,-1.86122134152388,-2.08456108434054,-3.6966466075396,-0.726668138223818,-2.89002412949834,-1.94801099953361
"307",0,-24.6209837336143,-1.57733311928538,-1.11538568936544,-2.16656127802181,-2.65897563840973,-0.556626473809334,-1.89046509979204,-1.18584679891299,0.453193562732089,-3.89799324807673,-2.96957272604084,-1.4913453494146,-1.75259462458376
"308",0,-6.04231094606462,-2.4096389937314,-3.34836388920928,-1.52575406006924,-1.62315165759793,-0.834758087400871,-1.99604308631372,0.180166691764622,-1.41954850471794,-2.16980623521782,-4.57541495828758,-3.78920720111092,-3.76930116119035
"309",0,-2.03270204384599,1.13254789354867,-1.1743127319825,-0.167913541626441,-2.37191136961786,-1.48016425018026,-5.90057931673602,1.17100249773603,-1.60151204870455,-3.68978925981503,-1.91688330315837,-2.714655564755,-1.79120561168713
"310",0,-0.355667361457093,-1.5726559602952,-3.35488191365703,-2.54725753226946,-0.962881451187938,-2.85127857294567,-1.23792217817547,-2.42101182219473,-3.42113335265175,-3.00954070941607,-3.02550939310857,-1.66224943003916,-2.48921619636414
"311",0,-2.50846350398969,-3.26905670914026,-2.97436207668435,-1.39969761071953,-1.94880585122686,-1.56487769477182,-2.84796096008229,-4.50968660221807,-1.30134899714855,-1.20205939606513,-2.74302780095559,-1.05352118669379,-2.4957678133129
"312",0,-3.07555496952941,-1.25516801510211,-1.69090865644703,-2.83039858400015,-3.46751098490385,-1.97500274459325,-2.01335541804017,-3.92808980281013,-2.1743482933922,-1.98120076819803,-2.00318778354541,-1.83446743774626,-2.39569566299865
"313",0,-42.8421665255743,-3.07898034323266,-2.16330762923376,-1.63327921706576,-0.692393052549502,-1.9392568071886,-1.25358392289938,-1.01376582926387,-1.91397164481993,-2.76374139446838,-1.32794203740322,-1.85164807819439,-4.17684605275316
"314",0,1.96781521996876,-2.83134197120291,-2.60692161400594,-2.32026238002934,-2.50792372815924,-1.40147845204331,-1.68862817433593,-0.857214136258612,-2.45267597275909,-1.59629562630447,-1.57847968095712,-2.39034284458393,-1.78909324416583
"315",0,-2.04848337181442,-3.31065920875455,-2.17590257879727,0.808430628885163,-2.47805716451247,-1.62633205109426,-3.13122061628412,-2.85872896744191,-1.70108471877837,-2.89115859776906,-0.348178060110267,-2.66866629028148,-1.90903131332772
"316",0,-0.833592500504073,-2.56304881124875,-1.7964365771311,-1.5157683392139,-3.41873218111716,-2.23119609128641,-4.70757126290161,-2.39432636011514,-1.65750246728546,-1.73422586314173,-2.77444939055848,-2.96622048183951,-1.70167627136535
"317",0,-1.76041410698472,-1.25269723154018,-0.964356063256212,-1.54513552340184,-0.419398988641348,-1.28564089851193,-2.10615731096045,-0.535642304075696,-2.38424883296324,-4.02357509638574,-0.848334054187288,-2.34919965695218,-3.0348221973889
"318",0,-7.92579232631917,-2.81383137800556,-0.321685721433567,-1.97111045547401,-2.29741481751123,-3.70191765413443,-2.05272291968935,-1.50948725072055,-3.31851799206905,-2.6721795377605,-0.790064042904345,-2.09969161954247,-1.59564339997392
"319",0,-2.07508371732978,-2.00618828045045,-1.55206579377137,-2.34964232475638,-1.66369376415312,-3.14733924077299,-0.743910877984684,-2.80193741898878,-3.39794747462621,-0.876989254021122,-3.35652311149452,-1.98017773810008,-1.61082476286211
"320",0,-1.43913877735023,-2.57443439759633,-1.23427246243085,-3.8637962108294,-2.32539592599096,-0.754881555300186,-1.41141224472391,-2.54062667710318,-0.685318735030282,-1.16276218845928,-4.61336204854213,-1.1347157294303,-2.5953490906772
"321",0,-1.64912340456573,-3.27020873062399,-3.61803829287751,-1.36217115347297,-3.05745146200684,-1.50503370801084,-4.04653393524842,-1.12003382720005,-1.43226388843306,-4.34464591990021,-3.05590194982998,-3.02720090005699,-1.86833635071687
"322",0,13.6220674618428,-0.463493062384464,0.0769995679092617,-2.93350016507575,0.867318018200995,0.471059546612275,-1.4622249602733,-1.37616277099368,-1.5236884727382,-1.55742397236831,-2.57514151821427,-1.35889996136016,-1.4765909197553
"323",0,-1.86765111694026,-3.27966282269627,-2.8774358362236,-1.87232500049374,-2.7088279547959,-1.63933995691882,-2.39723873243692,-0.937713332986958,-3.24149749072471,-2.49066246065005,-3.08514651845275,-1.3483991205001,-0.6751262643213
"324",0,-1.8647896348732,-1.2140600312272,-1.74141325139613,-2.40308834772018,-1.64472812891816,-2.65856800786358,-1.35013593563928,-0.835509675082724,-4.29027202433091,-2.75678253811359,-1.65437909598123,-1.57346848971635,-2.49972930974796
"325",0,-0.460166561261621,-7.65902356943334,-0.544620547503965,-1.5304203621819,-3.0427371543619,-0.156071695580407,-1.43355079747813,-1.91723121703269,-2.4799865834344,0.00161719478207623,-3.55064852421672,-2.62993427842038,-2.2390096304552
"326",0,-1.99234241373377,-6.55887743116058,-3.63598298320631,-2.6436482610352,-1.79054417562936,-2.37551209357442,-1.36434399800063,0.432988806477761,-2.17781346599757,-0.450929317271947,-0.424780908193156,-0.476186017037762,-2.50285965116719
"327",0,-1.93642661261324,-2.11717880302718,-2.039211175654,-0.692975905447302,-1.55274901703075,-2.78766566152939,-1.6937304898519,-1.46720532453032,-1.72050496034107,-2.66909975737322,-1.28826992153716,-1.62864389471626,-0.384013156229938
"328",0,-1.91690840696667,-2.61623570508242,-0.300351520200242,-2.61776914277261,-1.25062957082192,-1.16844833598765,-2.33685928009423,-3.25280241769727,-2.13886122456983,-1.54869353925194,-1.52063946204984,-2.32966826386634,-0.0574661847798135
"329",0,5.8479110533673,-1.66994383493403,-2.30972837740098,-2.90908963364658,-1.48113802844294,-2.7633431448181,-2.04465712701243,-1.08969302600616,-1.88101848288428,-2.00756629859055,-1.67827542217622,-2.88548335705195,-3.09414175779528
"330",0,-0.567145340846823,-1.25976758152504,-1.02052628144735,0.00534865178497768,-1.11855994889517,-2.1697066798655,-1.56544156320619,-2.22901616665445,-2.39623037617338,-3.06387595381976,-2.13620414894153,-2.78566774361843,-1.58690274399374
"331",0,-1.27176355257542,-2.56545787618115,-0.964574722460527,-0.787988483477393,-3.56245497217384,-4.47938414271877,-2.7431364267051,-3.08211000235652,-2.30520627803719,-1.53803976685039,-1.54713724265801,-3.25641445900231,-0.253980439599682
"332",0,-2.61022686555304,-0.428790624378141,-1.33171680519188,-3.04145001527631,-1.30726773466349,-1.25802402477456,-2.35546027005305,-3.36312226241405,-2.49991521087564,-2.70655199878012,-1.78004442944938,-2.9579978473067,-2.48522932998201
"333",0,-1.57045432518127,-1.3950459819629,-2.88546298022102,-2.00272908992236,-2.16262450563573,-5.73310087225357,-3.03153649773157,-2.14210983113801,-2.70738178880548,-2.07631356306872,-2.31874860448008,-0.904404527665597,-1.98514911698651
"334",0,-6.15838182851872,-1.50382994067119,-0.68615557449021,-2.28284899630501,-1.64113011912687,-1.61969080513123,-1.16212568052278,-0.346848698723715,-1.31772464461519,-3.17972618844585,-1.8451558616707,-4.26978370339728,-2.52921143381311
"335",0,-1.65296581927263,-1.48680810098473,-1.38642760724862,-2.60741248207011,-1.06448219206198,-2.18707124351427,-1.97794915582689,-3.95106391142966,-3.33540174315081,-1.92479151455688,-1.83636986735249,-3.65116994639063,-1.84610922163402
"336",0,-1.46338579870547,-0.152868216348575,-2.00868663059536,-1.91469748080256,-2.94826867327297,-1.46002945489811,-2.56867929629675,-1.7129325985529,-2.83631575734203,-2.10471769728934,-3.76283135110802,-3.49544162059207,-4.05333767176409
"337",0,-1.91223756371531,0.108133379812634,0.876273701679291,-1.7871639226369,-1.83990951800219,-3.46298043704386,-4.22522349001601,-2.30432808808334,-1.26019791899345,-2.667380558079,-2.54393756627333,-2.08998731375875,-3.12883720622201
"338",0,-4.39503793421737,-4.02786678238025,-2.15041859485808,-1.54620732339882,-3.20443885215637,-0.790004293071865,-2.13208088877678,-2.74320347175408,-1.89131219058798,-1.32866660424132,-1.26155133190036,-3.4622398715153,-0.0060470124125489
"339",0,22.2577842005308,-3.68984515919996,-2.17736700188167,-3.53839210604182,-2.84854681952416,-3.1739558885362,-1.86135852285594,0.72382887230738,-1.6030400626682,-0.394336785093754,-1.24525050274253,-1.14536685059396,-1.42403724178276
"340",0,0.995520575346683,-2.2489960268935,-3.4811123986834,-2.24226813071781,-1.08842080883134,-3.71560104993297,0.849545404673519,-2.86267155699881,-1.97559356035012,-1.29028653445419,-2.58743493649057,-3.57236932370745,-1.18054949257552
"341",0,2.29660186881817,-2.61478306657262,-1.26362684568191,-1.6080820636289,-1.77418267093835,-2.52886232115598,-2.45266405581769,-0.855461966818156,-0.933821622366064,-2.64061663699512,-1.99801790417824,-1.39943578544116,-3.8020943384989
"342",0,-0.483348214061579,-3.84492847841989,-3.08499641953444,-2.87210575620856,-3.57824865514191,-2.70055240308219,-3.61061454010459,-1.21701470466137,-1.74735881259763,-0.613001619316589,-3.75365331863835,-2.32174879294353,-1.14333299121907
"343",0,-1.96033118340882,-3.08089590829036,0.50368006915035,-2.65159176754674,-1.56805040505669,-1.91270636119413,-2.67318251285348,-3.04488785206633,-1.9022304984274,-1.40910727682498,-4.03864569195384,-2.44887903824105,-2.13022269903699
"344",0,-3.03514204958346,-1.74076755738842,-1.99046824830055,-3.081470584316,-1.48755913233208,-0.700623353779602,-2.75813986908451,-3.51861896519343,-2.65743841329552,-1.49044399515205,-3.4490397256435,-2.17001905140054,-1.33370079862787
"345",0,-0.764557735487382,-3.72440179484121,-2.28888291035832,-1.6854911562262,-1.59801711314146,-3.21290089988176,-1.95700658012571,-3.38674754449674,-0.975177978445372,-2.39348088575424,-2.94599078070158,-1.27978008881569,-2.09198708119655
"346",0,-2.11476806805298,-1.56937444607585,0.153677620752274,0.36957409813564,-2.33950699984387,-1.8612707470134,-0.939826238733775,-1.26000017591686,-2.28619674252684,-2.25320943053997,-1.27444827300438,-3.47965492081541,-1.20959111903692
"347",0,-4.40008155965147,-1.43799874141387,-2.20188436504822,-2.67664590958766,-3.58873755178325,-3.62045759689202,-2.09290730193805,0.78640281229233,-1.51170423418493,-1.48774303151727,-1.75884281347458,-3.4582281472663,-2.03326265014382
"348",0,-1.27591689949928,-2.145317453247,-1.10149446006453,-3.12879854102396,0.136408271496002,-0.101981425254215,-2.16663279372811,-2.4623763024891,-1.78592626688034,-4.25038966338638,-2.29556461804466,-1.90600063463453,-3.51053864809635
